id	label	model
286092	Profane	csebuetnlp/banglabert
87617	Abusive	csebuetnlp/banglabert
110536	Abusive	csebuetnlp/banglabert
52958	Abusive	csebuetnlp/banglabert
458404	None	csebuetnlp/banglabert
566519	Abusive	csebuetnlp/banglabert
610780	None	csebuetnlp/banglabert
209532	None	csebuetnlp/banglabert
250419	Political Hate	csebuetnlp/banglabert
195314	None	csebuetnlp/banglabert
393437	Political Hate	csebuetnlp/banglabert
205708	Political Hate	csebuetnlp/banglabert
891127	None	csebuetnlp/banglabert
805521	None	csebuetnlp/banglabert
117548	None	csebuetnlp/banglabert
246624	Profane	csebuetnlp/banglabert
506244	None	csebuetnlp/banglabert
509687	None	csebuetnlp/banglabert
289677	None	csebuetnlp/banglabert
335025	None	csebuetnlp/banglabert
822377	None	csebuetnlp/banglabert
527383	Profane	csebuetnlp/banglabert
424353	Profane	csebuetnlp/banglabert
194135	None	csebuetnlp/banglabert
648640	None	csebuetnlp/banglabert
9427	None	csebuetnlp/banglabert
873869	Profane	csebuetnlp/banglabert
362074	Political Hate	csebuetnlp/banglabert
576729	None	csebuetnlp/banglabert
693527	None	csebuetnlp/banglabert
322553	None	csebuetnlp/banglabert
497543	None	csebuetnlp/banglabert
682727	None	csebuetnlp/banglabert
496534	None	csebuetnlp/banglabert
547405	Abusive	csebuetnlp/banglabert
586467	None	csebuetnlp/banglabert
109766	None	csebuetnlp/banglabert
364975	Profane	csebuetnlp/banglabert
652511	None	csebuetnlp/banglabert
132343	None	csebuetnlp/banglabert
927703	Abusive	csebuetnlp/banglabert
560305	None	csebuetnlp/banglabert
710998	None	csebuetnlp/banglabert
683040	None	csebuetnlp/banglabert
242895	None	csebuetnlp/banglabert
1933	Profane	csebuetnlp/banglabert
486726	Abusive	csebuetnlp/banglabert
666424	None	csebuetnlp/banglabert
339870	Profane	csebuetnlp/banglabert
4331	None	csebuetnlp/banglabert
839398	None	csebuetnlp/banglabert
382216	None	csebuetnlp/banglabert
496082	Abusive	csebuetnlp/banglabert
684296	None	csebuetnlp/banglabert
114508	Profane	csebuetnlp/banglabert
736996	None	csebuetnlp/banglabert
646381	None	csebuetnlp/banglabert
262330	Political Hate	csebuetnlp/banglabert
289463	Profane	csebuetnlp/banglabert
622294	Political Hate	csebuetnlp/banglabert
269050	Abusive	csebuetnlp/banglabert
630616	Political Hate	csebuetnlp/banglabert
796750	Abusive	csebuetnlp/banglabert
256089	None	csebuetnlp/banglabert
909380	None	csebuetnlp/banglabert
778	None	csebuetnlp/banglabert
812526	None	csebuetnlp/banglabert
361081	None	csebuetnlp/banglabert
397486	None	csebuetnlp/banglabert
370000	Abusive	csebuetnlp/banglabert
424535	None	csebuetnlp/banglabert
715610	None	csebuetnlp/banglabert
109305	None	csebuetnlp/banglabert
809961	None	csebuetnlp/banglabert
93573	None	csebuetnlp/banglabert
313102	None	csebuetnlp/banglabert
595589	Abusive	csebuetnlp/banglabert
792217	Abusive	csebuetnlp/banglabert
401393	Religious Hate	csebuetnlp/banglabert
642501	Political Hate	csebuetnlp/banglabert
454025	Political Hate	csebuetnlp/banglabert
425967	None	csebuetnlp/banglabert
17514	Abusive	csebuetnlp/banglabert
173438	None	csebuetnlp/banglabert
492943	None	csebuetnlp/banglabert
432564	None	csebuetnlp/banglabert
391327	None	csebuetnlp/banglabert
683088	None	csebuetnlp/banglabert
218139	Abusive	csebuetnlp/banglabert
39131	None	csebuetnlp/banglabert
531057	None	csebuetnlp/banglabert
315983	Profane	csebuetnlp/banglabert
41430	Abusive	csebuetnlp/banglabert
523176	None	csebuetnlp/banglabert
419632	Abusive	csebuetnlp/banglabert
914780	None	csebuetnlp/banglabert
729474	Abusive	csebuetnlp/banglabert
419256	None	csebuetnlp/banglabert
78729	None	csebuetnlp/banglabert
500711	None	csebuetnlp/banglabert
322905	Abusive	csebuetnlp/banglabert
268247	None	csebuetnlp/banglabert
545088	None	csebuetnlp/banglabert
652752	None	csebuetnlp/banglabert
22670	None	csebuetnlp/banglabert
719828	None	csebuetnlp/banglabert
574934	Abusive	csebuetnlp/banglabert
566019	None	csebuetnlp/banglabert
716179	None	csebuetnlp/banglabert
10820	Political Hate	csebuetnlp/banglabert
304434	None	csebuetnlp/banglabert
870604	Abusive	csebuetnlp/banglabert
761622	Political Hate	csebuetnlp/banglabert
863110	None	csebuetnlp/banglabert
147674	Abusive	csebuetnlp/banglabert
10812	None	csebuetnlp/banglabert
312994	None	csebuetnlp/banglabert
875401	None	csebuetnlp/banglabert
734189	None	csebuetnlp/banglabert
602118	Abusive	csebuetnlp/banglabert
65083	Political Hate	csebuetnlp/banglabert
892059	Profane	csebuetnlp/banglabert
463607	Abusive	csebuetnlp/banglabert
689129	None	csebuetnlp/banglabert
650278	Political Hate	csebuetnlp/banglabert
501371	Abusive	csebuetnlp/banglabert
739258	Abusive	csebuetnlp/banglabert
692520	Abusive	csebuetnlp/banglabert
508400	Abusive	csebuetnlp/banglabert
20488	None	csebuetnlp/banglabert
406730	Abusive	csebuetnlp/banglabert
436406	None	csebuetnlp/banglabert
331150	None	csebuetnlp/banglabert
120657	None	csebuetnlp/banglabert
924173	None	csebuetnlp/banglabert
105527	Profane	csebuetnlp/banglabert
745765	Abusive	csebuetnlp/banglabert
717745	None	csebuetnlp/banglabert
726657	None	csebuetnlp/banglabert
354360	None	csebuetnlp/banglabert
46157	None	csebuetnlp/banglabert
280837	None	csebuetnlp/banglabert
189579	Political Hate	csebuetnlp/banglabert
863341	None	csebuetnlp/banglabert
427293	None	csebuetnlp/banglabert
51238	Profane	csebuetnlp/banglabert
258212	None	csebuetnlp/banglabert
886930	None	csebuetnlp/banglabert
570426	None	csebuetnlp/banglabert
278931	None	csebuetnlp/banglabert
510657	None	csebuetnlp/banglabert
602789	None	csebuetnlp/banglabert
866305	None	csebuetnlp/banglabert
934049	None	csebuetnlp/banglabert
146260	None	csebuetnlp/banglabert
168131	None	csebuetnlp/banglabert
710268	None	csebuetnlp/banglabert
201234	Political Hate	csebuetnlp/banglabert
137049	Abusive	csebuetnlp/banglabert
262717	None	csebuetnlp/banglabert
220124	None	csebuetnlp/banglabert
307806	Abusive	csebuetnlp/banglabert
605409	Abusive	csebuetnlp/banglabert
384402	None	csebuetnlp/banglabert
697635	None	csebuetnlp/banglabert
721472	Political Hate	csebuetnlp/banglabert
791762	None	csebuetnlp/banglabert
316652	None	csebuetnlp/banglabert
887215	None	csebuetnlp/banglabert
914909	None	csebuetnlp/banglabert
685684	None	csebuetnlp/banglabert
326738	None	csebuetnlp/banglabert
841783	Abusive	csebuetnlp/banglabert
511643	Abusive	csebuetnlp/banglabert
40308	None	csebuetnlp/banglabert
838584	None	csebuetnlp/banglabert
746668	None	csebuetnlp/banglabert
145613	None	csebuetnlp/banglabert
257366	None	csebuetnlp/banglabert
706991	None	csebuetnlp/banglabert
761545	Political Hate	csebuetnlp/banglabert
314134	Profane	csebuetnlp/banglabert
742594	None	csebuetnlp/banglabert
480467	None	csebuetnlp/banglabert
166983	None	csebuetnlp/banglabert
246851	None	csebuetnlp/banglabert
509656	None	csebuetnlp/banglabert
810103	Abusive	csebuetnlp/banglabert
306498	None	csebuetnlp/banglabert
458521	None	csebuetnlp/banglabert
194553	None	csebuetnlp/banglabert
577334	None	csebuetnlp/banglabert
919153	None	csebuetnlp/banglabert
323699	None	csebuetnlp/banglabert
301853	Political Hate	csebuetnlp/banglabert
272761	None	csebuetnlp/banglabert
387996	Religious Hate	csebuetnlp/banglabert
199317	Abusive	csebuetnlp/banglabert
843517	None	csebuetnlp/banglabert
756751	Abusive	csebuetnlp/banglabert
802792	Abusive	csebuetnlp/banglabert
4108	Profane	csebuetnlp/banglabert
594826	Abusive	csebuetnlp/banglabert
239590	Abusive	csebuetnlp/banglabert
414415	None	csebuetnlp/banglabert
620296	Abusive	csebuetnlp/banglabert
843329	None	csebuetnlp/banglabert
272703	None	csebuetnlp/banglabert
96967	None	csebuetnlp/banglabert
684514	None	csebuetnlp/banglabert
363925	Political Hate	csebuetnlp/banglabert
701831	Abusive	csebuetnlp/banglabert
570642	None	csebuetnlp/banglabert
351163	None	csebuetnlp/banglabert
544574	None	csebuetnlp/banglabert
895025	None	csebuetnlp/banglabert
140578	None	csebuetnlp/banglabert
798880	Profane	csebuetnlp/banglabert
658158	None	csebuetnlp/banglabert
470670	None	csebuetnlp/banglabert
491299	Political Hate	csebuetnlp/banglabert
923599	None	csebuetnlp/banglabert
699500	None	csebuetnlp/banglabert
402499	None	csebuetnlp/banglabert
882133	None	csebuetnlp/banglabert
930565	None	csebuetnlp/banglabert
179809	None	csebuetnlp/banglabert
802404	None	csebuetnlp/banglabert
134679	None	csebuetnlp/banglabert
915608	None	csebuetnlp/banglabert
789848	Profane	csebuetnlp/banglabert
186151	Abusive	csebuetnlp/banglabert
566111	Abusive	csebuetnlp/banglabert
712786	None	csebuetnlp/banglabert
18233	None	csebuetnlp/banglabert
448663	None	csebuetnlp/banglabert
101726	Political Hate	csebuetnlp/banglabert
137172	None	csebuetnlp/banglabert
130592	None	csebuetnlp/banglabert
289339	None	csebuetnlp/banglabert
268238	Profane	csebuetnlp/banglabert
778844	Political Hate	csebuetnlp/banglabert
619989	None	csebuetnlp/banglabert
295113	None	csebuetnlp/banglabert
510523	Abusive	csebuetnlp/banglabert
874338	None	csebuetnlp/banglabert
375992	None	csebuetnlp/banglabert
143018	None	csebuetnlp/banglabert
449384	None	csebuetnlp/banglabert
668450	Abusive	csebuetnlp/banglabert
900460	None	csebuetnlp/banglabert
782027	Political Hate	csebuetnlp/banglabert
248320	Abusive	csebuetnlp/banglabert
903520	None	csebuetnlp/banglabert
321366	None	csebuetnlp/banglabert
53970	Abusive	csebuetnlp/banglabert
408408	None	csebuetnlp/banglabert
825847	None	csebuetnlp/banglabert
512939	Profane	csebuetnlp/banglabert
757889	Profane	csebuetnlp/banglabert
843487	None	csebuetnlp/banglabert
312978	None	csebuetnlp/banglabert
763921	Abusive	csebuetnlp/banglabert
570935	None	csebuetnlp/banglabert
251505	None	csebuetnlp/banglabert
226424	Political Hate	csebuetnlp/banglabert
670694	None	csebuetnlp/banglabert
823738	Political Hate	csebuetnlp/banglabert
708856	None	csebuetnlp/banglabert
692533	None	csebuetnlp/banglabert
328000	Abusive	csebuetnlp/banglabert
821624	Political Hate	csebuetnlp/banglabert
888369	None	csebuetnlp/banglabert
775464	None	csebuetnlp/banglabert
378095	None	csebuetnlp/banglabert
415921	Profane	csebuetnlp/banglabert
317166	None	csebuetnlp/banglabert
769119	None	csebuetnlp/banglabert
281010	Political Hate	csebuetnlp/banglabert
535819	None	csebuetnlp/banglabert
479402	Abusive	csebuetnlp/banglabert
790291	None	csebuetnlp/banglabert
779950	Political Hate	csebuetnlp/banglabert
219128	None	csebuetnlp/banglabert
152210	Abusive	csebuetnlp/banglabert
116919	Profane	csebuetnlp/banglabert
124279	None	csebuetnlp/banglabert
148529	None	csebuetnlp/banglabert
664652	Political Hate	csebuetnlp/banglabert
695137	None	csebuetnlp/banglabert
936459	None	csebuetnlp/banglabert
175827	None	csebuetnlp/banglabert
913351	None	csebuetnlp/banglabert
643267	None	csebuetnlp/banglabert
530943	None	csebuetnlp/banglabert
46609	Abusive	csebuetnlp/banglabert
415153	None	csebuetnlp/banglabert
436911	Abusive	csebuetnlp/banglabert
474833	Political Hate	csebuetnlp/banglabert
17874	None	csebuetnlp/banglabert
471347	None	csebuetnlp/banglabert
213176	None	csebuetnlp/banglabert
527476	Abusive	csebuetnlp/banglabert
815877	None	csebuetnlp/banglabert
677021	None	csebuetnlp/banglabert
240874	Political Hate	csebuetnlp/banglabert
794742	Abusive	csebuetnlp/banglabert
73385	Profane	csebuetnlp/banglabert
303942	Abusive	csebuetnlp/banglabert
262531	Abusive	csebuetnlp/banglabert
469724	None	csebuetnlp/banglabert
826071	Profane	csebuetnlp/banglabert
876469	None	csebuetnlp/banglabert
572805	Abusive	csebuetnlp/banglabert
54874	Profane	csebuetnlp/banglabert
593727	None	csebuetnlp/banglabert
10377	None	csebuetnlp/banglabert
682060	None	csebuetnlp/banglabert
275312	Political Hate	csebuetnlp/banglabert
692021	Profane	csebuetnlp/banglabert
847734	Abusive	csebuetnlp/banglabert
94130	Political Hate	csebuetnlp/banglabert
718967	None	csebuetnlp/banglabert
763014	None	csebuetnlp/banglabert
731570	Abusive	csebuetnlp/banglabert
740982	None	csebuetnlp/banglabert
866626	None	csebuetnlp/banglabert
729076	Political Hate	csebuetnlp/banglabert
895537	None	csebuetnlp/banglabert
392555	None	csebuetnlp/banglabert
250047	None	csebuetnlp/banglabert
315945	None	csebuetnlp/banglabert
707668	Abusive	csebuetnlp/banglabert
175422	None	csebuetnlp/banglabert
26180	None	csebuetnlp/banglabert
638766	None	csebuetnlp/banglabert
728323	Abusive	csebuetnlp/banglabert
82810	Abusive	csebuetnlp/banglabert
282591	None	csebuetnlp/banglabert
161178	Abusive	csebuetnlp/banglabert
740696	Political Hate	csebuetnlp/banglabert
348504	None	csebuetnlp/banglabert
845443	None	csebuetnlp/banglabert
776466	None	csebuetnlp/banglabert
849227	Profane	csebuetnlp/banglabert
532697	Profane	csebuetnlp/banglabert
861411	None	csebuetnlp/banglabert
743242	None	csebuetnlp/banglabert
